max_s11 min_s11 max_s22 min_s22 max_s12 min_s12 max_e11 min_e11 max_e22 min_e22 max_e12 min_e12
1.160337295532226562e+02 9.568734741210937500e+01 1.085737762451171875e+02 9.587297058105468750e+01 6.070739269256591797e+00 -4.655404090881347656e+00 1.160337295532226562e+02 9.568734741210937500e+01 1.085737762451171875e+02 9.587297058105468750e+01 6.070739269256591797e+00 -4.655404090881347656e+00
1.091813964843750000e+02 9.629381561279296875e+01 1.081740036010742188e+02 9.674380493164062500e+01 3.027472734451293945e+00 -4.211680412292480469e+00 1.091813964843750000e+02 9.629381561279296875e+01 1.081740036010742188e+02 9.674380493164062500e+01 3.027472734451293945e+00 -4.211680412292480469e+00
1.063982009887695312e+02 9.632595062255859375e+01 1.059377288818359375e+02 9.649208831787109375e+01 4.805739879608154297e+00 -3.898488283157348633e+00 1.063982009887695312e+02 9.632595062255859375e+01 1.059377288818359375e+02 9.649208831787109375e+01 4.805739879608154297e+00 -3.898488283157348633e+00
1.110431213378906250e+02 9.699116516113281250e+01 1.036438598632812500e+02 9.720735931396484375e+01 2.538990497589111328e+00 -3.365248203277587891e+00 1.110431213378906250e+02 9.699116516113281250e+01 1.036438598632812500e+02 9.720735931396484375e+01 2.538990497589111328e+00 -3.365248203277587891e+00
1.081441574096679688e+02 9.721979522705078125e+01 1.087187347412109375e+02 9.710414123535156250e+01 3.231906175613403320e+00 -5.707934856414794922e+00 1.081441574096679688e+02 9.721979522705078125e+01 1.087187347412109375e+02 9.710414123535156250e+01 3.231906175613403320e+00 -5.707934856414794922e+00
1.109801025390625000e+02 9.639744567871093750e+01 1.082537689208984375e+02 9.653211975097656250e+01 5.800314903259277344e+00 -3.139554023742675781e+00 1.109801025390625000e+02 9.639744567871093750e+01 1.082537689208984375e+02 9.653211975097656250e+01 5.800314903259277344e+00 -3.139554023742675781e+00
1.116086044311523438e+02 9.608542633056640625e+01 1.073883514404296875e+02 9.610322570800781250e+01 3.071705818176269531e+00 -5.578917026519775391e+00 1.116086044311523438e+02 9.608542633056640625e+01 1.073883514404296875e+02 9.610322570800781250e+01 3.071705818176269531e+00 -5.578917026519775391e+00
1.093766250610351562e+02 9.624161529541015625e+01 1.042862472534179688e+02 9.666239166259765625e+01 3.180128097534179688e+00 -3.254143476486206055e+00 1.093766250610351562e+02 9.624161529541015625e+01 1.042862472534179688e+02 9.666239166259765625e+01 3.180128097534179688e+00 -3.254143476486206055e+00
1.036590423583984375e+02 9.727797698974609375e+01 1.035127792358398438e+02 9.732482147216796875e+01 2.550366401672363281e+00 -2.527159214019775391e+00 1.036590423583984375e+02 9.727797698974609375e+01 1.035127792358398438e+02 9.732482147216796875e+01 2.550366401672363281e+00 -2.527159214019775391e+00
1.114333801269531250e+02 9.559354400634765625e+01 1.124126968383789062e+02 9.612734985351562500e+01 4.248573303222656250e+00 -7.618242263793945312e+00 1.114333801269531250e+02 9.559354400634765625e+01 1.124126968383789062e+02 9.612734985351562500e+01 4.248573303222656250e+00 -7.618242263793945312e+00
1.100702896118164062e+02 9.631365203857421875e+01 1.118385848999023438e+02 9.634118652343750000e+01 5.636384963989257812e+00 -3.644314289093017578e+00 1.100702896118164062e+02 9.631365203857421875e+01 1.118385848999023438e+02 9.634118652343750000e+01 5.636384963989257812e+00 -3.644314289093017578e+00
1.117931671142578125e+02 9.576311492919921875e+01 1.101584243774414062e+02 9.556050872802734375e+01 6.834669589996337891e+00 -5.143635749816894531e+00 1.117931671142578125e+02 9.576311492919921875e+01 1.101584243774414062e+02 9.556050872802734375e+01 6.834669589996337891e+00 -5.143635749816894531e+00
1.077672576904296875e+02 9.590904998779296875e+01 1.090828933715820312e+02 9.552805328369140625e+01 5.787318706512451172e+00 -4.726203918457031250e+00 1.077672576904296875e+02 9.590904998779296875e+01 1.090828933715820312e+02 9.552805328369140625e+01 5.787318706512451172e+00 -4.726203918457031250e+00
1.038503799438476562e+02 9.742156982421875000e+01 1.036915130615234375e+02 9.750194549560546875e+01 2.826652765274047852e+00 -2.675313949584960938e+00 1.038503799438476562e+02 9.742156982421875000e+01 1.036915130615234375e+02 9.750194549560546875e+01 2.826652765274047852e+00 -2.675313949584960938e+00
1.091928863525390625e+02 9.660829925537109375e+01 1.044865722656250000e+02 9.706444549560546875e+01 3.154483795166015625e+00 -3.270539283752441406e+00 1.091928863525390625e+02 9.660829925537109375e+01 1.044865722656250000e+02 9.706444549560546875e+01 3.154483795166015625e+00 -3.270539283752441406e+00
1.109527969360351562e+02 9.645445251464843750e+01 1.050372085571289062e+02 9.703042602539062500e+01 3.045925140380859375e+00 -4.516732215881347656e+00 1.109527969360351562e+02 9.645445251464843750e+01 1.050372085571289062e+02 9.703042602539062500e+01 3.045925140380859375e+00 -4.516732215881347656e+00
1.041412429809570312e+02 9.744415283203125000e+01 1.040286178588867188e+02 9.735608673095703125e+01 3.416824579238891602e+00 -2.323594093322753906e+00 1.041412429809570312e+02 9.744415283203125000e+01 1.040286178588867188e+02 9.735608673095703125e+01 3.416824579238891602e+00 -2.323594093322753906e+00
1.055943908691406250e+02 9.617816925048828125e+01 1.084008102416992188e+02 9.619050598144531250e+01 4.148377418518066406e+00 -4.995755672454833984e+00 1.055943908691406250e+02 9.617816925048828125e+01 1.084008102416992188e+02 9.619050598144531250e+01 4.148377418518066406e+00 -4.995755672454833984e+00
1.090772933959960938e+02 9.501288604736328125e+01 1.110466690063476562e+02 9.487398529052734375e+01 5.634784221649169922e+00 -4.257930755615234375e+00 1.090772933959960938e+02 9.501288604736328125e+01 1.110466690063476562e+02 9.487398529052734375e+01 5.634784221649169922e+00 -4.257930755615234375e+00
1.174005661010742188e+02 9.555297851562500000e+01 1.123569183349609375e+02 9.573034667968750000e+01 4.830177783966064453e+00 -7.730747699737548828e+00 1.174005661010742188e+02 9.555297851562500000e+01 1.123569183349609375e+02 9.573034667968750000e+01 4.830177783966064453e+00 -7.730747699737548828e+00
1.055395431518554688e+02 9.691032409667968750e+01 1.066707153320312500e+02 9.683494567871093750e+01 3.098288774490356445e+00 -4.301503658294677734e+00 1.055395431518554688e+02 9.691032409667968750e+01 1.066707153320312500e+02 9.683494567871093750e+01 3.098288774490356445e+00 -4.301503658294677734e+00
1.038379287719726562e+02 9.720949554443359375e+01 1.042570571899414062e+02 9.720903015136718750e+01 3.092654705047607422e+00 -2.645085096359252930e+00 1.038379287719726562e+02 9.720949554443359375e+01 1.042570571899414062e+02 9.720903015136718750e+01 3.092654705047607422e+00 -2.645085096359252930e+00
1.050009536743164062e+02 9.659557342529296875e+01 1.042989807128906250e+02 9.665283966064453125e+01 3.292299270629882812e+00 -3.808694839477539062e+00 1.050009536743164062e+02 9.659557342529296875e+01 1.042989807128906250e+02 9.665283966064453125e+01 3.292299270629882812e+00 -3.808694839477539062e+00
1.157391204833984375e+02 9.612836456298828125e+01 1.075816345214843750e+02 9.641844177246093750e+01 6.537630558013916016e+00 -3.773026943206787109e+00 1.157391204833984375e+02 9.612836456298828125e+01 1.075816345214843750e+02 9.641844177246093750e+01 6.537630558013916016e+00 -3.773026943206787109e+00
1.051732025146484375e+02 9.710334777832031250e+01 1.064060516357421875e+02 9.715284729003906250e+01 3.826425790786743164e+00 -3.396066665649414062e+00 1.051732025146484375e+02 9.710334777832031250e+01 1.064060516357421875e+02 9.715284729003906250e+01 3.826425790786743164e+00 -3.396066665649414062e+00
1.052805404663085938e+02 9.654139709472656250e+01 1.124635696411132812e+02 9.693191528320312500e+01 2.903166055679321289e+00 -4.081961631774902344e+00 1.052805404663085938e+02 9.654139709472656250e+01 1.124635696411132812e+02 9.693191528320312500e+01 2.903166055679321289e+00 -4.081961631774902344e+00
1.179305877685546875e+02 9.477840423583984375e+01 1.106854858398437500e+02 9.501108551025390625e+01 4.625397682189941406e+00 -7.933657169342041016e+00 1.179305877685546875e+02 9.477840423583984375e+01 1.106854858398437500e+02 9.501108551025390625e+01 4.625397682189941406e+00 -7.933657169342041016e+00
1.065259933471679688e+02 9.664628601074218750e+01 1.052632141113281250e+02 9.640760803222656250e+01 2.977234840393066406e+00 -4.761022567749023438e+00 1.065259933471679688e+02 9.664628601074218750e+01 1.052632141113281250e+02 9.640760803222656250e+01 2.977234840393066406e+00 -4.761022567749023438e+00
1.035038681030273438e+02 9.729953002929687500e+01 1.035078964233398438e+02 9.728948211669921875e+01 2.468188524246215820e+00 -2.529340744018554688e+00 1.035038681030273438e+02 9.729953002929687500e+01 1.035078964233398438e+02 9.728948211669921875e+01 2.468188524246215820e+00 -2.529340744018554688e+00
1.034314193725585938e+02 9.745609283447265625e+01 1.040332870483398438e+02 9.753786468505859375e+01 2.623935699462890625e+00 -2.630985021591186523e+00 1.034314193725585938e+02 9.745609283447265625e+01 1.040332870483398438e+02 9.753786468505859375e+01 2.623935699462890625e+00 -2.630985021591186523e+00
1.075863342285156250e+02 9.716333770751953125e+01 1.073874816894531250e+02 9.705227661132812500e+01 4.265360832214355469e+00 -3.805601358413696289e+00 1.075863342285156250e+02 9.716333770751953125e+01 1.073874816894531250e+02 9.705227661132812500e+01 4.265360832214355469e+00 -3.805601358413696289e+00
1.096228561401367188e+02 9.630635070800781250e+01 1.116021804809570312e+02 9.602107238769531250e+01 3.759809970855712891e+00 -5.423297882080078125e+00 1.096228561401367188e+02 9.630635070800781250e+01 1.116021804809570312e+02 9.602107238769531250e+01 3.759809970855712891e+00 -5.423297882080078125e+00
1.067891464233398438e+02 9.610517883300781250e+01 1.118550415039062500e+02 9.617142486572265625e+01 3.638281106948852539e+00 -3.820039033889770508e+00 1.067891464233398438e+02 9.610517883300781250e+01 1.118550415039062500e+02 9.617142486572265625e+01 3.638281106948852539e+00 -3.820039033889770508e+00
1.106409301757812500e+02 9.591611480712890625e+01 1.140271606445312500e+02 9.608614349365234375e+01 6.888230323791503906e+00 -4.553580284118652344e+00 1.106409301757812500e+02 9.591611480712890625e+01 1.140271606445312500e+02 9.608614349365234375e+01 6.888230323791503906e+00 -4.553580284118652344e+00
1.037814636230468750e+02 9.726302337646484375e+01 1.034803619384765625e+02 9.739248657226562500e+01 2.534947633743286133e+00 -2.499197244644165039e+00 1.037814636230468750e+02 9.726302337646484375e+01 1.034803619384765625e+02 9.739248657226562500e+01 2.534947633743286133e+00 -2.499197244644165039e+00
1.044221572875976562e+02 9.726239013671875000e+01 1.056997833251953125e+02 9.727302551269531250e+01 2.535439729690551758e+00 -2.920990943908691406e+00 1.044221572875976562e+02 9.726239013671875000e+01 1.056997833251953125e+02 9.727302551269531250e+01 2.535439729690551758e+00 -2.920990943908691406e+00
1.118359451293945312e+02 9.560595703125000000e+01 1.098780288696289062e+02 9.496109771728515625e+01 5.387283325195312500e+00 -3.347205162048339844e+00 1.118359451293945312e+02 9.560595703125000000e+01 1.098780288696289062e+02 9.496109771728515625e+01 5.387283325195312500e+00 -3.347205162048339844e+00
1.039322814941406250e+02 9.687030029296875000e+01 1.067565841674804688e+02 9.647637939453125000e+01 2.908765077590942383e+00 -3.151588201522827148e+00 1.039322814941406250e+02 9.687030029296875000e+01 1.067565841674804688e+02 9.647637939453125000e+01 2.908765077590942383e+00 -3.151588201522827148e+00
1.056062316894531250e+02 9.696084594726562500e+01 1.100966262817382812e+02 9.687029266357421875e+01 4.374150753021240234e+00 -2.642576694488525391e+00 1.056062316894531250e+02 9.696084594726562500e+01 1.100966262817382812e+02 9.687029266357421875e+01 4.374150753021240234e+00 -2.642576694488525391e+00
1.057948532104492188e+02 9.631482696533203125e+01 1.134526519775390625e+02 9.625202941894531250e+01 2.786969900131225586e+00 -5.341772556304931641e+00 1.057948532104492188e+02 9.631482696533203125e+01 1.134526519775390625e+02 9.625202941894531250e+01 2.786969900131225586e+00 -5.341772556304931641e+00
1.058906555175781250e+02 9.640419769287109375e+01 1.060576095581054688e+02 9.645529937744140625e+01 3.149092912673950195e+00 -5.271162509918212891e+00 1.058906555175781250e+02 9.640419769287109375e+01 1.060576095581054688e+02 9.645529937744140625e+01 3.149092912673950195e+00 -5.271162509918212891e+00
1.055362091064453125e+02 9.611450195312500000e+01 1.048955688476562500e+02 9.604641723632812500e+01 3.576801776885986328e+00 -4.463144302368164062e+00 1.055362091064453125e+02 9.611450195312500000e+01 1.048955688476562500e+02 9.604641723632812500e+01 3.576801776885986328e+00 -4.463144302368164062e+00
1.119681777954101562e+02 9.532054138183593750e+01 1.153748168945312500e+02 9.535404205322265625e+01 7.119152545928955078e+00 -5.246530532836914062e+00 1.119681777954101562e+02 9.532054138183593750e+01 1.153748168945312500e+02 9.535404205322265625e+01 7.119152545928955078e+00 -5.246530532836914062e+00
1.065147399902343750e+02 9.653940582275390625e+01 1.063923110961914062e+02 9.690798950195312500e+01 2.795178174972534180e+00 -4.893982887268066406e+00 1.065147399902343750e+02 9.653940582275390625e+01 1.063923110961914062e+02 9.690798950195312500e+01 2.795178174972534180e+00 -4.893982887268066406e+00
1.084177017211914062e+02 9.669208526611328125e+01 1.048962402343750000e+02 9.693428802490234375e+01 3.152342796325683594e+00 -6.031287670135498047e+00 1.084177017211914062e+02 9.669208526611328125e+01 1.048962402343750000e+02 9.693428802490234375e+01 3.152342796325683594e+00 -6.031287670135498047e+00
1.107821731567382812e+02 9.602586364746093750e+01 1.077968521118164062e+02 9.621997833251953125e+01 4.210417747497558594e+00 -5.162954330444335938e+00 1.107821731567382812e+02 9.602586364746093750e+01 1.077968521118164062e+02 9.621997833251953125e+01 4.210417747497558594e+00 -5.162954330444335938e+00
1.098456497192382812e+02 9.698324584960937500e+01 1.087357940673828125e+02 9.682240295410156250e+01 4.106552124023437500e+00 -5.786000728607177734e+00 1.098456497192382812e+02 9.698324584960937500e+01 1.087357940673828125e+02 9.682240295410156250e+01 4.106552124023437500e+00 -5.786000728607177734e+00
1.083952636718750000e+02 9.617810058593750000e+01 1.094264450073242188e+02 9.634432220458984375e+01 3.190090417861938477e+00 -5.219973564147949219e+00 1.083952636718750000e+02 9.617810058593750000e+01 1.094264450073242188e+02 9.634432220458984375e+01 3.190090417861938477e+00 -5.219973564147949219e+00
1.129897460937500000e+02 9.536032104492187500e+01 1.147984390258789062e+02 9.537608337402343750e+01 6.045247077941894531e+00 -4.386579990386962891e+00 1.129897460937500000e+02 9.536032104492187500e+01 1.147984390258789062e+02 9.537608337402343750e+01 6.045247077941894531e+00 -4.386579990386962891e+00
1.094027328491210938e+02 9.546359252929687500e+01 1.159489440917968750e+02 9.528605651855468750e+01 6.235976696014404297e+00 -6.248946189880371094e+00 1.094027328491210938e+02 9.546359252929687500e+01 1.159489440917968750e+02 9.528605651855468750e+01 6.235976696014404297e+00 -6.248946189880371094e+00
1.070862731933593750e+02 9.693459320068359375e+01 1.044753265380859375e+02 9.705811309814453125e+01 3.343578577041625977e+00 -4.209463119506835938e+00 1.070862731933593750e+02 9.693459320068359375e+01 1.044753265380859375e+02 9.705811309814453125e+01 3.343578577041625977e+00 -4.209463119506835938e+00
1.068619232177734375e+02 9.592703247070312500e+01 1.075207901000976562e+02 9.625640106201171875e+01 3.931239843368530273e+00 -3.296718120574951172e+00 1.068619232177734375e+02 9.592703247070312500e+01 1.075207901000976562e+02 9.625640106201171875e+01 3.931239843368530273e+00 -3.296718120574951172e+00
1.051408233642578125e+02 9.690524291992187500e+01 1.040843658447265625e+02 9.695867919921875000e+01 2.882209539413452148e+00 -3.624322175979614258e+00 1.051408233642578125e+02 9.690524291992187500e+01 1.040843658447265625e+02 9.695867919921875000e+01 2.882209539413452148e+00 -3.624322175979614258e+00
1.125863113403320312e+02 9.530571746826171875e+01 1.091173553466796875e+02 9.547562408447265625e+01 4.798727035522460938e+00 -5.677414894104003906e+00 1.125863113403320312e+02 9.530571746826171875e+01 1.091173553466796875e+02 9.547562408447265625e+01 4.798727035522460938e+00 -5.677414894104003906e+00
1.117138595581054688e+02 9.590435791015625000e+01 1.088815612792968750e+02 9.632089996337890625e+01 4.463721752166748047e+00 -4.849075317382812500e+00 1.117138595581054688e+02 9.590435791015625000e+01 1.088815612792968750e+02 9.632089996337890625e+01 4.463721752166748047e+00 -4.849075317382812500e+00
